SOCPcost,SOCPtime,LPR1cost,LPR1time,LPR2cost,LPR2time
221.8544826556538,2.336207866668701,486.6813311938654,0.15183520317077637,215.80651629683126,10.213243007659912
221.8544826556538,1.6821770668029785,487.6128571938654,0.14664888381958008,216.78044410911508,45.03861999511719
221.8544826556538,1.6852500438690186,486.6579169938654,0.1478559970855713,216.04716188731257,108.53657603263855
221.8544826556538,1.7222380638122559,487.2386410938654,0.1450510025024414,216.63558240837978,317.6864252090454
