hours,S1,S2,S3
4.0,-52.85604390178048,-52.70319317117472,-52.696327387550525
5.0,-52.85605619200683,-52.70320471002498,-52.69633317172409
6.0,-52.85607032946638,-52.70322177736553,-52.69635147759239
7.0,-0.42312401057715476,-0.40669575453594575,-0.3312762058543939
8.0,1.6738424066582311,1.6902860632092427,1.691049412484368
9.0,9.689730611529605,9.563192756603591,9.494989084439872
10.0,21.61142807959699,21.322660293593287,21.556353565125512
11.0,27.668776247188866,27.22365529188186,27.737787787023002
12.0,26.08869270893925,26.040428846644225,26.213108533259344
