hours,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
4.0,7.5823797264756285,7.582379726617831,0.0,0.0,0.0,7.58237973088717,7.582379730882517,0.0,0.0,0.0,7.58237972821858,7.582379727414369
5.0,7.844331873837324,7.844331873767247,0.0,0.0,0.0,7.844331876955196,7.844331876950578,0.0,0.0,0.0,7.844331874951968,7.844331874318207
6.0,7.644778177979027,7.644778178069537,0.0,0.0,0.0,7.644778182006806,7.644778182002307,0.0,0.0,0.0,7.6447781795348995,7.6447781787908164
7.0,1.6639375881068819,2.039677968103507,0.0,0.0,0.0,5.686329440608601,26.12967471572424,0.0,0.0,0.0,2.9774795257954065,2.4758383855304262
8.0,0.10482196002347563,1.372085059349433,1.5309289405111637,1.530341728303068,0.0,1.2220419449161706,0.31161304379263627,0.0,0.0,0.0,1.1073440899573406,0.6890141079697798
9.0,0.0,0.22499792429372734,0.0,1.0505657515240623,0.0,0.4983744507471076,0.17833884026570274,0.0,0.0,0.0,0.8371727427496406,0.5209074858639775
10.0,0.0,0.21949685117486784,0.0,1.0305136491546503,0.0,0.49160088273662067,0.17746971061715663,0.0,0.0,0.0,0.8216706354617606,0.5112617284751374
11.0,0.0,0.21466459824397,0.0,1.012841944314089,0.0,0.4855800806941799,0.1766679896298925,0.0,0.0,0.0,0.8080213819932341,0.5027688595897924
12.0,0.0,0.22705293972819718,0.0,1.0551394408157275,0.0,0.5009308601672923,0.17867025122534555,0.0,0.0,0.0,0.8428070395026163,0.5244132685593089
