hours,S1,S2,S3
4.0,5.102191881938348,5.102191886878598,5.102191887094096
5.0,5.364143094322773,5.3641430993696675,5.364143099591965
6.0,5.164592448098957,5.1645924530611245,5.164592453278719
7.0,87.31633409210121,91.73557846090965,112.66972006890137
8.0,7.559978138723681,7.559964988330804,7.5599106642874725
9.0,0.38184980331836427,0.38227466688429157,0.3811835368863532
10.0,0.3828738293242446,0.3769211794861329,0.3856573768038309
11.0,0.38391931650690947,0.3719733442790816,0.3899154180681729
12.0,0.3788177904839941,0.3803144884393231,0.3862388115803008
